Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;178,19;Zero_no_Tsukaima_F_-_01_8Bit.mkv;Zero.no.Tsukaima.F.E01.720p.H265.mkv;OLD;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S04/8bit/OLD/Zero_no_Tsukaima_F_-_01_8Bit.mkv
NAO;177,72;Cat s Eye 37 [6C593422].mkv;Cat.s.Eye.E37.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 37 [6C593422].mkv
NAO;177,70;Cat s Eye 71 [DF2E8326].mkv;Cat.s.Eye.E71.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 71 [DF2E8326].mkv
NAO;177,38;[AnimesTC] karakai jouzu no takagi-san 2 - 07 [720p].mp4;karakai.jouzu.no.takagi-san.2.E07.720p.H265.mp4;S02;/mnt/Media/Anime-Cartoon/Karakai Jouzu no Takagi-san/S02/[AnimesTC] karakai jouzu no takagi-san 2 - 07 [720p].mp4
NAO;177,37;MRCLSLDBGT05EP03.mp4;MRCLSLDBG.S05E03.720p.H265.mp4;S05;/mnt/Media/Anime-Cartoon/Miraculous.Tales.of.Ladybug.and.Cat.Noir/S05/MRCLSLDBGT05EP03.mp4
NAO;177,22;Zero_no_Tsukaima_F_-_03_8Bit.mkv;Zero.no.Tsukaima.F.E03.720p.H265.mkv;OLD;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S04/8bit/OLD/Zero_no_Tsukaima_F_-_03_8Bit.mkv
NAO;177,18;Cat s Eye 44 [C87892F6].mkv;Cat.s.Eye.E44.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 44 [C87892F6].mkv
NAO;176,40;Star.Wars.Tales.of.the.Underworld.S01E05.1080p.DSNP.WEB-DL.x264-MIKE.mkv;Star.Wars.Tales.of.the.Underworld.S01E05.1080p.H265.mkv;Star.Wars.Tales.of.the.Underworld.Season.1.COMPLETE.1080p.DSNP.WEB-DL.x264.ESubs.S01.Full-MIKE;/mnt/Media/Anime-Cartoon/Star.Wars.Tales.of.the.Underworld.Season.1.COMPLETE.1080p.DSNP.WEB-DL.x264.ESubs.S01.Full-MIKE/Star.Wars.Tales.of.the.Underworld.S01E05.1080p.DSNP.WEB-DL.x264-MIKE.mkv
NAO;176,10;X-Men.Evolution.T04E07.Ghost.of.a.Chance.-.Dublado.avi;X-Men.Evolution.S04E07.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E07.Ghost.of.a.Chance.-.Dublado.avi
NAO;176,09;X-Men.Evolution.T01E05.Speed.and.Spyke.-.Dublado.avi;X-Men.Evolution.S01E05.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T01E05.Speed.and.Spyke.-.Dublado.avi
NAO;176,04;X-Men.Evolution.T01E07.Turn.of.the.Rogue.-.Dublado.avi;X-Men.Evolution.S01E07.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T01E07.Turn.of.the.Rogue.-.Dublado.avi
NAO;176,01;4ªtemp EP 04 - Mr Pigeon 72 Legendados em Portugues.mp4;4ªtemp.E04.720p.H265.mp4;S04;/mnt/Media/Anime-Cartoon/Miraculous.Tales.of.Ladybug.and.Cat.Noir/S04/4ªtemp EP 04 - Mr Pigeon 72 Legendados em Portugues.mp4
NAO;176,00;X-Men.Evolution.T04E04.Sins.of.the.Sun.-.Dublado.avi;X-Men.Evolution.S04E04.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E04.Sins.of.the.Sun.-.Dublado.avi
NAO;175,99;X-Men.Evolution.T04E06.Cajun.Spice.-.Dublado.avi;X-Men.Evolution.S04E06.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E06.Cajun.Spice.-.Dublado.avi
NAO;175,98;X-Men.Evolution.T01E11.Grim.Reminder.-.Dublado.avi;X-Men.Evolution.S01E11.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T01E11.Grim.Reminder.-.Dublado.avi
NAO;175,96;Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_11_8Bit.mkv;Zero.No.Tsukaima.E11.720p.H265.mkv;Old;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S02/8bit/Old/Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_11_8Bit.mkv
NAO;175,95;X-Men.Evolution.T04E05.Uprising.-.Dublado.avi;X-Men.Evolution.S04E05.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E05.Uprising.-.Dublado.avi
NAO;175,94;X-Men.Evolution.T04E01.Impact.-.Dublado.avi;X-Men.Evolution.S04E01.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E01.Impact.-.Dublado.avi
NAO;175,94;X-Men.Evolution.T04E02.No.Good.Deed.-.Dublado.avi;X-Men.Evolution.S04E02.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E02.No.Good.Deed.-.Dublado.avi
NAO;175,91;X-Men.Evolution.T04E03.Target.X.-.Dublado.avi;X-Men.Evolution.S04E03.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E03.Target.X.-.Dublado.avi
NAO;175,85;X-Men.Evolution.T01E08.SpykeCam.-.Dublado.avi;X-Men.Evolution.S01E08.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T01E08.SpykeCam.-.Dublado.avi
NAO;175,84;X-Men.Evolution.T01E06.Middleverse.-.Dublado.avi;X-Men.Evolution.S01E06.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T01E06.Middleverse.-.Dublado.avi
NAO;175,81;X-Men.Evolution.T01E09.Survival.of.the.Fittest.-.Dublado.avi;X-Men.Evolution.S01E09.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T01E09.Survival.of.the.Fittest.-.Dublado.avi
NAO;175,78;079-The_Battle_of_the_Corridor_Part_One_The_Invincible_and_the_Undefeated.mkv;The.Battle.of.the.Corridor.Part.One.The.Invincible.and.the.Undefeated.S00E79.480p.H265.mkv;Legend of Galactic Heroes-Ginga Eiyuu Densetsu;/mnt/Media/Anime-Cartoon/LegendoftheGalacticHeroes-GingaEiyuuDensetsu/Legend of Galactic Heroes-Ginga Eiyuu Densetsu/079-The_Battle_of_the_Corridor_Part_One_The_Invincible_and_the_Undefeated.mkv
NAO;175,75;Cat s Eye 47 [9311FF7D].mkv;Cat.s.Eye.E47.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 47 [9311FF7D].mkv
NAO;175,69;X-Men.Evolution.T01E10.Shadowed.Past.-.Dublado.avi;X-Men.Evolution.S01E10.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T01E10.Shadowed.Past.-.Dublado.avi
NAO;175,55;Zero_no_Tsukaima_F_-_06_8Bit (1).mkv;Zero.no.Tsukaima.F.E06.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S04/8bit/Zero_no_Tsukaima_F_-_06_8Bit (1).mkv
NAO;175,40;Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_10_8Bit.mkv;Zero.No.Tsukaima.E10.720p.H265.mkv;Old;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S02/8bit/Old/Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_10_8Bit.mkv
NAO;175,36;X-Men.Evolution.T03E10.Cruise.Control.-.Dublado.avi;X-Men.Evolution.S03E10.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E10.Cruise.Control.-.Dublado.avi
NAO;175,33;Cat s Eye 60 [C4615E10].mkv;Cat.s.Eye.E60.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 60 [C4615E10].mkv
NAO;175,31;X-Men.Evolution.T03E04.The.Stuff.of.Villaiins.-.Dublado.avi;X-Men.Evolution.S03E04.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E04.The.Stuff.of.Villaiins.-.Dublado.avi
NAO;175,27;X-Men.Evolution.T03E11.X23.-.Dublado.avi;X-Men.Evolution.S03E11.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E11.X23.-.Dublado.avi
NAO;175,26;X-Men.Evolution.T03E06.X-Treme.Measures.-.Dublado.avi;X-Men.Evolution.S03E06.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E06.X-Treme.Measures.-.Dublado.avi
NAO;175,25;X-Men.Evolution.T03E08.Self.Possessed.-.Dublado.avi;X-Men.Evolution.S03E08.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E08.Self.Possessed.-.Dublado.avi
NAO;175,18;X-Men.Evolution.T03E05.Blind.Alley.-.Dublado.avi;X-Men.Evolution.S03E05.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E05.Blind.Alley.-.Dublado.avi
NAO;175,17;X-Men.Evolution.T03E07.The.Toad.The.Witch.and.The.Wardrob.-.Dublado.avi;X-Men.Evolution.S03E07.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E07.The.Toad.The.Witch.and.The.Wardrob.-.Dublado.avi
NAO;175,16;X-Men.Evolution.T03E09.Under.Lock.e.Key.-.Dublado.avi;X-Men.Evolution.S03E09.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E09.Under.Lock.e.Key.-.Dublado.avi
NAO;175,12;X-Men.Evolution.T03E03.Mainstream.-.Dublado.avi;X-Men.Evolution.S03E03.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E03.Mainstream.-.Dublado.avi
NAO;175,10;X-Men.Evolution.T03E02.The.Stuff.of.Heroes.-.Dublado.avi;X-Men.Evolution.S03E02.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E02.The.Stuff.of.Heroes.-.Dublado.avi
NAO;175,01;X-Men.Evolution.T03E01.Day.of.Recovery.-.Dublado.avi;X-Men.Evolution.S03E01.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T03E01.Day.of.Recovery.-.Dublado.avi
NAO;174,84;X-Men.Evolution.T04E08.Ascension.Parte.I.-.Dublado.avi;X-Men.Evolution.S04E08.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E08.Ascension.Parte.I.-.Dublado.avi
NAO;174,78;Zero_no_Tsukaima_F_-_09_8Bit (1).mkv;Zero.no.Tsukaima.F.E09.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S04/8bit/Zero_no_Tsukaima_F_-_09_8Bit (1).mkv
NAO;174,76;Zero_No_Tsukaima_-_Princess_No_Rondo_-_07_8Bit.mkv;Zero.No.Tsukaima.E07.720p.H265.mkv;Old;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S03/8bit/Old/Zero_No_Tsukaima_-_Princess_No_Rondo_-_07_8Bit.mkv
NAO;174,65;4ªtemp EP 13 - Optigami(720P_HD).mp4;4ªtemp.E13.720p.H265.mp4;S04;/mnt/Media/Anime-Cartoon/Miraculous.Tales.of.Ladybug.and.Cat.Noir/S04/4ªtemp EP 13 - Optigami(720P_HD).mp4
NAO;174,55;X-Men.Evolution.T04E09.Ascension.Parte.II.-.Dublado.avi;X-Men.Evolution.S04E09.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T04E09.Ascension.Parte.II.-.Dublado.avi
NAO;174,37;Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_12_8Bit.mkv;Zero.No.Tsukaima.E12.720p.H265.mkv;Old;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S02/8bit/Old/Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_12_8Bit.mkv
NAO;173,79;Zero_No_Tsukaima_-_Princess_No_Rondo_-_09_8Bit (1).mkv;Zero.No.Tsukaima.E09.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S03/8bit/Zero_No_Tsukaima_-_Princess_No_Rondo_-_09_8Bit (1).mkv
NAO;173,50;[AnimesTC] karakai jouzu no takagi-san 2 - 06 [720p].mp4;karakai.jouzu.no.takagi-san.2.E06.720p.H265.mp4;S02;/mnt/Media/Anime-Cartoon/Karakai Jouzu no Takagi-san/S02/[AnimesTC] karakai jouzu no takagi-san 2 - 06 [720p].mp4
NAO;173,18;Zero_no_Tsukaima_F_-_11_8Bit (1).mkv;Zero.no.Tsukaima.F.E11.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S04/8bit/Zero_no_Tsukaima_F_-_11_8Bit (1).mkv
NAO;172,62;Cat s Eye 49 [F7581E4B].mkv;Cat.s.Eye.E49.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 49 [F7581E4B].mkv
NAO;172,36;[#AnimeNSK]_Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_02_[Blu-Ray_1280x720_H264+AAC]_[10Bit]_(7213B76A).mp4;Zero.No.Tsukaima.E02.720p.H265.mp4;10bits;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S02/10bits/[#AnimeNSK]_Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_02_[Blu-Ray_1280x720_H264+AAC]_[10Bit]_(7213B76A).mp4
NAO;172,33;X-Men.Evolution.T01E01.Strategy.X.-.Dublado.avi;X-Men.Evolution.S01E01.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T01E01.Strategy.X.-.Dublado.avi
NAO;172,19;[#AnimeNSK]_Zero_no_Tsukaima_F_-_10_[Blu-Ray_1280x720]_[10Bit]_(494882A3).mp4;Zero.no.Tsukaima.F.E10.720p.H265.mp4;10bits;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S04/10bits/[#AnimeNSK]_Zero_no_Tsukaima_F_-_10_[Blu-Ray_1280x720]_[10Bit]_(494882A3).mp4
NAO;172,17;[#AnimeNSK]_Zero_No_Tsukaima_-_Princess_No_Rondo_-_13_[Blu-Ray_1280x720]_[10Bit]_(7524BC69).mp4;Zero.No.Tsukaima.E13.720p.H265.mp4;10bits;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S03/10bits/[#AnimeNSK]_Zero_No_Tsukaima_-_Princess_No_Rondo_-_13_[Blu-Ray_1280x720]_[10Bit]_(7524BC69).mp4
NAO;172,04;[Aenianos]_Mahou_Tsukai_no_Yome_24_[1280x720][hi10p][13E3796E].mkv;Mahou.Tsukai.no.Yome.E24.720p.H265.mkv;Mahou Tsukai no Yome [HDTV][720p];/mnt/Media/Anime-Cartoon/Mahou Tsukai no Yome [HDTV][720p]/[Aenianos]_Mahou_Tsukai_no_Yome_24_[1280x720][hi10p][13E3796E].mkv
NAO;171,75;Paripi Koumei - 01 (720p).mkv;Paripi.Koumei.E01.720p.H265.mkv;Paripi Koumei;/mnt/Media/Anime-Cartoon/Paripi Koumei/Paripi Koumei - 01 (720p).mkv
NAO;171,53;Zero_no_Tsukaima_-_08_8Bit.mkv;Zero.no.Tsukaima.E08.720p.H265.mkv;8bits;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S01/8bits/Zero_no_Tsukaima_-_08_8Bit.mkv
NAO;171,30;Zero_no_Tsukaima_F_-_04_8Bit (1).mkv;Zero.no.Tsukaima.F.E04.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S04/8bit/Zero_no_Tsukaima_F_-_04_8Bit (1).mkv
NAO;171,25;Zero_no_Tsukaima_-_05_8Bit.mkv;Zero.no.Tsukaima.E05.720p.H265.mkv;8bits;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S01/8bits/Zero_no_Tsukaima_-_05_8Bit.mkv
NAO;171,11;Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_09_8Bit.mkv;Zero.No.Tsukaima.E09.720p.H265.mkv;Old;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S02/8bit/Old/Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_09_8Bit.mkv
NAO;170,92;Paripi Koumei - 10 (720p).mkv;Paripi.Koumei.E10.720p.H265.mkv;Paripi Koumei;/mnt/Media/Anime-Cartoon/Paripi Koumei/Paripi Koumei - 10 (720p).mkv
NAO;170,91;X-Men.Evolution.T02E13.Walk.on.the.Wild.Side.-.Dublado.avi;X-Men.Evolution.S02E13.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E13.Walk.on.the.Wild.Side.-.Dublado.avi
NAO;170,90;X-Men.Evolution.T02E09.On.Angels.Wings.-.Dublado.avi;X-Men.Evolution.S02E09.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E09.On.Angels.Wings.-.Dublado.avi
NAO;170,89;X-Men.Evolution.T02E11.Shadow.Dance.-.Dublado.avi;X-Men.Evolution.S02E11.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E11.Shadow.Dance.-.Dublado.avi
NAO;170,88;X-Men.Evolution.T02E10.Mindbender.-.Dublado.avi;X-Men.Evolution.S02E10.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E10.Mindbender.-.Dublado.avi
NAO;170,88;X-Men.Evolution.T02E15.The.HeX.Factor.-.Dublado.avi;X-Men.Evolution.S02E15.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E15.The.HeX.Factor.-.Dublado.avi
NAO;170,88;[Erai-raws] Paripi Koumei - 10 [720p][1FD7DD8C].mkv;Paripi.Koumei.E10.720p.H265.mkv;erai;/mnt/Media/Anime-Cartoon/Paripi Koumei/erai/[Erai-raws] Paripi Koumei - 10 [720p][1FD7DD8C].mkv
NAO;170,85;X-Men.Evolution.T02E14.Operation.Rebirth.-.Dublado.avi;X-Men.Evolution.S02E14.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E14.Operation.Rebirth.-.Dublado.avi
NAO;170,83;X-Men.Evolution.T02E02.Bada-Bing.Bada-Boom.-.Dublado.avi;X-Men.Evolution.S02E02.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E02.Bada-Bing.Bada-Boom.-.Dublado.avi
NAO;170,82;X-Men.Evolution.T02E12.Retreat.-.Dublado.avi;X-Men.Evolution.S02E12.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E12.Retreat.-.Dublado.avi
NAO;170,82;Zero_no_Tsukaima_F_-_05_8Bit (1).mkv;Zero.no.Tsukaima.F.E05.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S04/8bit/Zero_no_Tsukaima_F_-_05_8Bit (1).mkv
NAO;170,82;X-Men.Evolution.T02E07.African.Storm.-.Dublado.avi;X-Men.Evolution.S02E07.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E07.African.Storm.-.Dublado.avi
NAO;170,81;X-Men.Evolution.T02E08.Joyride.-.Dublado.avi;X-Men.Evolution.S02E08.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E08.Joyride.-.Dublado.avi
NAO;170,77;X-Men.Evolution.T02E04.Fun.and.Games.-.Dublado.avi;X-Men.Evolution.S02E04.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E04.Fun.and.Games.-.Dublado.avi
NAO;170,76;X-Men.Evolution.T02E03.Power.Surge.-.Dublado.avi;X-Men.Evolution.S02E03.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E03.Power.Surge.-.Dublado.avi
NAO;170,71;Cat s Eye 46 [578E5CF8].mkv;Cat.s.Eye.E46.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 46 [578E5CF8].mkv
NAO;170,69;X-Men.Evolution.T02E05.Beast.of.Bayville.-.Dublado.avi;X-Men.Evolution.S02E05.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E05.Beast.of.Bayville.-.Dublado.avi
NAO;170,60;[_AnimeNSK]_TYTANIA_-_11_[Blu-Ray_1280x720_H264+AAC]_(E55DD74A).mkv;TYTANIA.E11.720p.H265.mkv;TYTANIA;/mnt/Media/Anime-Cartoon/TYTANIA/[_AnimeNSK]_TYTANIA_-_11_[Blu-Ray_1280x720_H264+AAC]_(E55DD74A).mkv
NAO;170,59;X-Men.Evolution.T02E01.Growing.Pains.-.Dublado.avi;X-Men.Evolution.S02E01.480p.H265.avi;X-MenEvolution;/mnt/Media/Anime-Cartoon/X-MenEvolution/X-Men.Evolution.T02E01.Growing.Pains.-.Dublado.avi
NAO;170,43;Zero_no_Tsukaima_3rd_05_[V3][Lolicons_Anonimos][BD-720P][C5957F24].mkv;Zero.no.Tsukaima.3rd.E05.720p.H265.mkv;Lolicons;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S03/Lolicons/Zero_no_Tsukaima_3rd_05_[V3][Lolicons_Anonimos][BD-720P][C5957F24].mkv
NAO;170,12;Zero_No_Tsukaima_-_Princess_No_Rondo_-_04_8Bit (1).mkv;Zero.No.Tsukaima.E04.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S03/8bit/Zero_No_Tsukaima_-_Princess_No_Rondo_-_04_8Bit (1).mkv
NAO;169,69;[Erai-raws] Paripi Koumei - 01 [720p][Multiple Subtitle][0A6D3C11].mkv;Paripi.Koumei.E01.720p.H265.mkv;erai;/mnt/Media/Anime-Cartoon/Paripi Koumei/erai/[Erai-raws] Paripi Koumei - 01 [720p][Multiple Subtitle][0A6D3C11].mkv
NAO;169,43;Zero_No_Tsukaima_-_Princess_No_Rondo_-_11_8Bit (1).mkv;Zero.No.Tsukaima.E11.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S03/8bit/Zero_No_Tsukaima_-_Princess_No_Rondo_-_11_8Bit (1).mkv
NAO;167,97;Zero_No_Tsukaima_-_Princess_No_Rondo_-_06_8Bit (1).mkv;Zero.No.Tsukaima.E06.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S03/8bit/Zero_No_Tsukaima_-_Princess_No_Rondo_-_06_8Bit (1).mkv
NAO;167,84;[#AnimeNSK]_Zero_no_Tsukaima_-_13_Final_[Blu-Ray_1280x720_H264+AAC]_[10Bit]_(5385BA0B).mp4;Zero.no.Tsukaima.E13.720p.H265.mp4;10Bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S01/10Bit/[#AnimeNSK]_Zero_no_Tsukaima_-_13_Final_[Blu-Ray_1280x720_H264+AAC]_[10Bit]_(5385BA0B).mp4
NAO;167,84;Zero_no_Tsukaima_-_13_Final_10Bit.mp4;Zero.no.Tsukaima.E13.720p.H265.mp4;Old;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S01/8bits/Old/Zero_no_Tsukaima_-_13_Final_10Bit.mp4
NAO;167,71;Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_01_8Bit.mkv;Zero.No.Tsukaima.E01.720p.H265.mkv;Old;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S02/8bit/Old/Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_01_8Bit.mkv
NAO;167,66;Cat s Eye 63 [3CBD50F8].mkv;Cat.s.Eye.E63.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 63 [3CBD50F8].mkv
NAO;167,20;Cat s Eye 43 [9FEBB553].mkv;Cat.s.Eye.E43.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 43 [9FEBB553].mkv
NAO;166,86;Zero_no_Tsukaima_2nd_05_[V2][Lolicons_Anonimos][BD-720P][E6F8DE03].mkv;Zero.no.Tsukaima.2nd.E05.720p.H265.mkv;Lolicons;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S02/Lolicons/Zero_no_Tsukaima_2nd_05_[V2][Lolicons_Anonimos][BD-720P][E6F8DE03].mkv
NAO;166,82;Zero_No_Tsukaima_-_Princess_No_Rondo_-_12_8Bit (1).mkv;Zero.No.Tsukaima.E12.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S03/8bit/Zero_No_Tsukaima_-_Princess_No_Rondo_-_12_8Bit (1).mkv
NAO;166,82;Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_07_8Bit (1).mkv;Zero.No.Tsukaima.E07.720p.H265.mkv;8bit;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S02/8bit/Zero_No_Tsukaima_-_Futatsuki_no_Kishi_-_07_8Bit (1).mkv
NAO;166,11;Zero_no_Tsukaima_-_11_8Bit.mkv;Zero.no.Tsukaima.E11.720p.H265.mkv;8bits;/mnt/Media/Anime-Cartoon/ZeroNoTsukaima/S01/8bits/Zero_no_Tsukaima_-_11_8Bit.mkv
NAO;165,71;"[EA]Steins;Gate_0_23_Final_[1280x720][HDTV][Hi10p][7283FFB8].mkv";"Steins;Gate.0.E23.720p.H265.mkv";"Steins;Gate 0";"/mnt/Media/Anime-Cartoon/SteinsGate/Steins;Gate 0/[EA]Steins;Gate_0_23_Final_[1280x720][HDTV][Hi10p][7283FFB8].mkv"
NAO;165,66;Cat s Eye 42 [E048F85B].mkv;Cat.s.Eye.E42.480p.H265.mkv;Cats_Eye;/mnt/Media/Anime-Cartoon/Cats_Eye/Cat s Eye 42 [E048F85B].mkv
