Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;692,95;UsaBit.com_vmt-kirot-xvid.mkv;vmt-kirot.480p.H265.mkv;Kirot.2009.DVDRip.XviD-VoMiT.[UsaBit.com];/mnt/Media/filmes/OLD/Kirot.2009.DVDRip.XviD-VoMiT.[UsaBit.com]/UsaBit.com_vmt-kirot-xvid.mkv
NAO;647,53;BELLA_MARTHA.mp4;BELLA.MARTHA.480p.H265.mp4;BELLA_MARTHA;/mnt/Media/filmes/OLD/BELLA_MARTHA/BELLA_MARTHA.mp4
NAO;646,14;BELLA_MARTHA.mkv;BELLA.MARTHA.H265.mkv;BELLA_MARTHA;/mnt/Media/filmes/OLD/BELLA_MARTHA/BELLA_MARTHA.mkv
NAO;63,32;sparks-oblivion-1080.sample.mkv;sparks-oblivion.1080p.H265.mkv;Sample;/mnt/Media/filmes/OLD/Oblivion.2013.1080p.BluRay.x264-SPARKS/Sample/sparks-oblivion-1080.sample.mkv
NAO;48,64;Hair.Love.2019.1080p.WEBRip.x264.AAC.HORiZON-ArtSubs.mkv;Hair.Love.2019.1080p.H265.mkv;Hair.Love.2019.1080p.WEBRip.x264.AAC.HORiZON-ArtSubs;/mnt/Media/filmes/2019/Hair.Love.2019.1080p.WEBRip.x264.AAC.HORiZON-ArtSubs/Hair.Love.2019.1080p.WEBRip.x264.AAC.HORiZON-ArtSubs.mkv
NAO;36,12;Sample 2.mp4;Sample.2.1080p.H265.mp4;Elemental 2023 V3 Dual Audio 1080p HDTS X264 Will1869;/mnt/Media/filmes/2023/Elemental 2023 V3 Dual Audio 1080p HDTS X264 Will1869/Sample 2.mp4
NAO;22,56;Sample 1.mp4;Sample.1.1080p.H265.mp4;Elemental 2023 V3 Dual Audio 1080p HDTS X264 Will1869;/mnt/Media/filmes/2023/Elemental 2023 V3 Dual Audio 1080p HDTS X264 Will1869/Sample 1.mp4
NAO;19,33;The Last Airbender - Sample.mp4;The.Last.Airbender.720p.H265.mp4;Sample;/mnt/Media/filmes/OLD/The Last Airbender 2010 720p BRRip x264-HDLiTE/Sample/The Last Airbender - Sample.mp4
NAO;15,98;Due Date - Sample.mp4;Due.Date.720p.H265.mp4;Sample;/mnt/Media/filmes/OLD/Due Date 2010 720p BRRip x264-HDLiTE/Sample/Due Date - Sample.mp4
NAO;15,67;sample.avi;sample.480p.H265.avi;Live.by.Night.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/2016/Live.by.Night.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/sample.avi
NAO;12,89;sample.avi;sample.480p.H265.avi;The.Shape.of.Water.2017.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/2017/The.Shape.of.Water.2017.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/sample.avi
NAO;12,73;sample.avi;sample.480p.H265.avi;Arrival.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/2016/Arrival.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/sample.avi
NAO;11,73;sample.avi;sample.480p.H265.avi;Dr.Strange.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/Franquias/Marvel-DC/Dr.Strange.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/sample.avi
NAO;10,04;SAMPLE Limitless 2011 480p BRRip XviD (avi) [TFRG].avi;SAMPLE.Limitless.2011.480p.H265.avi;Limitless 2011 720p BRRip XviD (avi) [TFRG];/mnt/Media/filmes/OLD/Limitless 2011 720p BRRip XviD (avi) [TFRG]/SAMPLE Limitless 2011 480p BRRip XviD (avi) [TFRG].avi
NAO;9,87;Thor 2011 TS READNFO XViD - SAMPLE.avi;Thor.2011.480p.H265.avi;Thor 2011 TS READNFO XViD - IMAGiNE;/mnt/Media/filmes/Franquias/Marvel-DC/Thor 2011 TS READNFO XViD - IMAGiNE/Thor 2011 TS READNFO XViD - SAMPLE.avi
NAO;8,84;sample.avi;sample.480p.H265.avi;In Time (2011) DVDRip XviD-MAXSPEED;/mnt/Media/filmes/OLD/In Time (2011) DVDRip XviD-MAXSPEED/sample.avi
NAO;6,96;DR.Strange.PortugueseSub.mkv;DR.Strange.480p.H265.mkv;Dr.Strange.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars];/mnt/Media/filmes/Franquias/Marvel-DC/Dr.Strange.2016.DVDScr.XVID.AC3.HQ.Hive-CM8[oscars]/DR.Strange.PortugueseSub.mkv
NAO;0,97;RARBG.COM.mp4;RARBG.COM.480p.H265.mp4;The.Martian.2015.EXTENDED.CUT.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/The.Martian.2015.EXTENDED.CUT.1080p.BluRay.H264.AAC-RARBG/RARBG.COM.mp4
NAO;0,97;RARBG.COM.mp4;RARBG.COM.480p.H265.mp4;X-Men.Days.of.Future.Past.2014.THE.ROGUE.CUT.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/Marvel-DC/X-Men/X-Men.Days.of.Future.Past.2014.THE.ROGUE.CUT.1080p.BluRay.H264.AAC-RARBG/RARBG.COM.mp4
NAO;0,97;RARBG.mp4;RARBG.480p.H265.mp4;Rogue.One.2016.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/StarWars/Rogue.One.2016.1080p.BluRay.H264.AAC-RARBG/RARBG.mp4
NAO;0,97;RARBG.COM.mp4;RARBG.COM.480p.H265.mp4;The.Revenant.2015.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/The.Revenant.2015.1080p.BluRay.H264.AAC-RARBG/RARBG.COM.mp4
NAO;0,00;._Justice.League.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mp4;Justice.League.2017.1080p.H265.mp4;Justice.League.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/Franquias/Marvel-DC/Justice.League.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT/._Justice.League.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mp4
NAO;0,00;._Rogue.One.2016.1080p.BluRay.H264.AAC-RARBG.mp4;Rogue.One.2016.1080p.H265.mp4;Rogue.One.2016.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/StarWars/Rogue.One.2016.1080p.BluRay.H264.AAC-RARBG/._Rogue.One.2016.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;0,00;._The.Equalizer.2014.1080p.BluRay.H264.AAC-RARBG.mp4;The.Equalizer.2014.1080p.H265.mp4;The.Equalizer.2014.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/The.Equalizer.2014.1080p.BluRay.H264.AAC-RARBG/._The.Equalizer.2014.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;0,00;._Conan.The.Barbarian.1982.1080p.BluRay.H264.AAC-RARBG.mp4;Conan.The.Barbarian.1982.1080p.H265.mp4;Conan.The.Barbarian.1982.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/Conan.The.Barbarian.1982.1080p.BluRay.H264.AAC-RARBG/._Conan.The.Barbarian.1982.1080p.BluRay.H264.AAC-RARBG.mp4
NAO;0,00;._Tomorrowland.2015.1080p.BluRay.H264.AAC-RARBG.mp4;Tomorrowland.2015.1080p.H265.mp4;Tomorrowland.2015.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Tomorrowland.2015.1080p.BluRay.H264.AAC-RARBG/._Tomorrowland.2015.1080p.BluRay.H264.AAC-RARBG.mp4
