Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;824,93;Jeannie.S02E31.A Festa Interrompida.mkv;Jeannie.S02E31.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E31.A Festa Interrompida.mkv
NAO;819,73;Jeannie.S02E18.Um Mestre da Espionagem.mkv;Jeannie.S02E18.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E18.Um Mestre da Espionagem.mkv
NAO;816,13;Jeannie.S02E25.Senhor Pirata.mkv;Jeannie.S02E25.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E25.Senhor Pirata.mkv
NAO;797,79;Jeannie.S02E26.Uma Secretária Não é Um Brinquedo.mkv;Jeannie.S02E26.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E26.Uma Secretária Não é Um Brinquedo.mkv
NAO;796,97;ODTRNDRASERT01EP04.mp4;ODTRNDRASER.S01E04.1080p.H265.mp4;O Doutrinador;\\192.168.0.99\Media\series\O Doutrinador\ODTRNDRASERT01EP04.mp4
NAO;796,32;Jeannie.S02E24.O Pequeno Mestre.mkv;Jeannie.S02E24.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E24.O Pequeno Mestre.mkv
NAO;792,38;DNADCRMET01EP01.mp4;DNADCRME.S01E01.1080p.H265.mp4;DNA_do_Crime;\\192.168.0.99\Media\series\DNA_do_Crime\DNADCRMET01EP01.mp4
NAO;788,77;ODTRNDRASERT01EP06.mp4;ODTRNDRASER.S01E06.1080p.H265.mp4;O Doutrinador;\\192.168.0.99\Media\series\O Doutrinador\ODTRNDRASERT01EP06.mp4
NAO;779,28;DNADCRMET01EP07.mp4;DNADCRME.S01E07.1080p.H265.mp4;DNA_do_Crime;\\192.168.0.99\Media\series\DNA_do_Crime\DNADCRMET01EP07.mp4
NAO;762,78;ODTRNDRASERT01EP07.mp4;ODTRNDRASER.S01E07.1080p.H265.mp4;O Doutrinador;\\192.168.0.99\Media\series\O Doutrinador\ODTRNDRASERT01EP07.mp4
NAO;760,94;Jeannie.S02E08.Curso Genial.mkv;Jeannie.S02E08.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E08.Curso Genial.mkv
NAO;760,73;Jeannie.S02E09.É Proibido Interferir.mkv;Jeannie.S02E09.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E09.É Proibido Interferir.mkv
NAO;754,62;Jeannie.S02E11.Uma Data Perdida Nos Tempos (Parte 2).mkv;Jeannie.S02E11.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E11.Uma Data Perdida Nos Tempos (Parte 2).mkv
NAO;753,70;Jeannie.S02E10.Uma Data Perdida Nos Tempos (Parte 1).mkv;Jeannie.S02E10.480p.H265.mkv;Jeannie.S02.Dual.DVDRip;\\192.168.0.99\Media\series\Jennieeumgenio\Jeannie.S02.Dual.DVDRip\Jeannie.S02E10.Uma Data Perdida Nos Tempos (Parte 1).mkv
NAO;750,83;ODTRNDRASERT01EP05.mp4;ODTRNDRASER.S01E05.1080p.H265.mp4;O Doutrinador;\\192.168.0.99\Media\series\O Doutrinador\ODTRNDRASERT01EP05.mp4
NAO;724,42;DNADCRMET01EP06.mp4;DNADCRME.S01E06.1080p.H265.mp4;DNA_do_Crime;\\192.168.0.99\Media\series\DNA_do_Crime\DNADCRMET01EP06.mp4
NAO;721,79;ARCNJRNGDOT01EP01.mp4;ARCNJRNGDO.S01E01.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP01.mp4
NAO;701,65;DNADCRMET01EP03.mp4;DNADCRME.S01E03.1080p.H265.mp4;DNA_do_Crime;\\192.168.0.99\Media\series\DNA_do_Crime\DNADCRMET01EP03.mp4
NAO;699,55;ARCNJRNGDOT01EP05.mp4;ARCNJRNGDO.S01E05.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP05.mp4
NAO;666,22;DNADCRMET01EP08.mp4;DNADCRME.S01E08.1080p.H265.mp4;DNA_do_Crime;\\192.168.0.99\Media\series\DNA_do_Crime\DNADCRMET01EP08.mp4
NAO;655,24;ARCNJRNGDOT01EP02.mp4;ARCNJRNGDO.S01E02.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP02.mp4
NAO;645,99;ARCNJRNGDOT01EP03.mp4;ARCNJRNGDO.S01E03.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP03.mp4
NAO;638,87;ARCNJRNGDOT01EP07.mp4;ARCNJRNGDO.S01E07.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP07.mp4
NAO;631,13;ARCNJRNGDOT01EP06.mp4;ARCNJRNGDO.S01E06.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP06.mp4
NAO;608,87;ARCNJRNGDOT01EP08.mp4;ARCNJRNGDO.S01E08.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP08.mp4
NAO;608,73;ARCNJRNGDOT01EP10.mp4;ARCNJRNGDO.S01E10.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP10.mp4
NAO;584,66;ODTRNDRASERT01EP01.mp4;ODTRNDRASER.S01E01.720p.H265.mp4;O Doutrinador;\\192.168.0.99\Media\series\O Doutrinador\ODTRNDRASERT01EP01.mp4
NAO;564,58;ARCNJRNGDOT01EP04.mp4;ARCNJRNGDO.S01E04.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP04.mp4
NAO;545,36;ODTRNDRASERT01EP03.mp4;ODTRNDRASER.S01E03.720p.H265.mp4;O Doutrinador;\\192.168.0.99\Media\series\O Doutrinador\ODTRNDRASERT01EP03.mp4
NAO;529,18;ODTRNDRASERT01EP02.mp4;ODTRNDRASER.S01E02.720p.H265.mp4;O Doutrinador;\\192.168.0.99\Media\series\O Doutrinador\ODTRNDRASERT01EP02.mp4
NAO;513,08;ARCNJRNGDOT01EP09.mp4;ARCNJRNGDO.S01E09.1080p.H265.mp4;ArcanjoRenegado;\\192.168.0.99\Media\series\ArcanjoRenegado\ARCNJRNGDOT01EP09.mp4
NAO;467,06;S02E04 - Honey.mp4;Honey.S02E04.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E04 - Honey.mp4
NAO;466,37;S02E06 - Lack of Candor.mp4;Lack.of.Candor.S02E06.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E06 - Lack of Candor.mp4
NAO;466,04;S01E10 - Better Half.mp4;Better.Half.S01E10.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E10 - Better Half.mp4
NAO;465,72;S01E03 - A Perfect Score.mp4;A.Perfect.Score.S01E03.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E03 - A Perfect Score.mp4
NAO;465,41;S02E22 - Black and White.mp4;Black.and.White.S02E22.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E22 - Black and White.mp4
NAO;465,01;S02E02 - Truth or Consequences.mp4;Truth.or.Consequences.S02E02.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E02 - Truth or Consequences.mp4
NAO;464,91;S01E13 - Sacrifice.mp4;Sacrifice.S01E13.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E13 - Sacrifice.mp4
NAO;463,78;S03E03 - Dirty Loyal.mp4;Dirty.Loyal.S03E03.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E03 - Dirty Loyal.mp4
NAO;463,70;S02E07 - Black Friday.mp4;Black.Friday.S02E07.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E07 - Black Friday.mp4
NAO;463,55;S02E18 - Headlock.mp4;Headlock.S02E18.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E18 - Headlock.mp4
NAO;463,54;S02E08 - Secret Santa.mp4;Secret.Santa.S02E08.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E08 - Secret Santa.mp4
NAO;463,25;S03E01 - In the Red.mp4;In.the.Red.S03E01.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E01 - In the Red.mp4
NAO;462,59;S02E03 - Control Factor.mp4;Control.Factor.S02E03.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E03 - Control Factor.mp4
NAO;462,43;S02E13 - The Whole Truth.mp4;The.Whole.Truth.S02E13.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E13 - The Whole Truth.mp4
NAO;462,42;S01E05 - Unchained.mp4;Unchained.S01E05.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E05 - Unchained.mp4
NAO;461,62;S02E20 - Exposed.mp4;Exposed.S02E20.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E20 - Exposed.mp4
NAO;461,47;S02E05 - Grievous Bodily Harm.mp4;Grievous.Bodily.Harm.S02E05.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E05 - Grievous Bodily Harm.mp4
NAO;460,75;S01E06 - Do No Harm.mp4;Do.No.Harm.S01E06.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E06 - Do No Harm.mp4
NAO;460,04;S02E14 - React to Contact.mp4;React.to.Contact.S02E14.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E14 - React to Contact.mp4
NAO;459,81;S02E21 - Darkness and Light.mp4;Darkness.and.Light.S02E21.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E21 - Darkness and Light.mp4
NAO;459,72;S03E05 - The Canary's Song.mp4;The.Canary_s.Song.S03E05.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E05 - The Canary's Song.mp4
NAO;459,54;S02E01 - The Core Of It.mp4;The.Core.Of.It.S02E01.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E01 - The Core Of It.mp4
NAO;458,34;S01E08 - Depraved Heart.mp4;Depraved.Heart.S01E08.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E08 - Depraved Heart.mp4
NAO;457,60;S03E04 - Double Blind.mp4;Double.Blind.S03E04.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E04 - Double Blind.mp4
NAO;456,66;S03E02 - The Royal We.mp4;The.Royal.We.S03E02.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E02 - The Royal We.mp4
NAO;456,25;S02E10 - Tractor Man.mp4;Tractor.Man.S02E10.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E10 - Tractor Man.mp4
NAO;455,56;S01E02 - Moral Waiver.mp4;Moral.Waiver.S01E02.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E02 - Moral Waiver.mp4
NAO;455,04;S02E11 - Beat the Devil.mp4;Beat.the.Devil.S02E11.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E11 - Beat the Devil.mp4
NAO;454,79;S01E04 - Love Always.mp4;Love.Always.S01E04.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E04 - Love Always.mp4
NAO;453,58;S02E09 - Fold Equity.mp4;Fold.Equity.S02E09.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E09 - Fold Equity.mp4
NAO;453,15;S01E09 - Life Is Priceless.mp4;Life.Is.Priceless.S01E09.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E09 - Life Is Priceless.mp4
NAO;452,52;S02E15 - Teacher and Pupils.mp4;Teacher.and.Pupils.S02E15.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E15 - Teacher and Pupils.mp4
NAO;451,93;S02E12 - Sweet Sixteen.mp4;Sweet.Sixteen.S02E12.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E12 - Sweet Sixteen.mp4
NAO;450,05;S02E19 - Pied Piper.mp4;Pied.Piper.S02E19.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E19 - Pied Piper.mp4
NAO;449,53;S03E07 - Veronica.mp4;Veronica.S03E07.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E07 - Veronica.mp4
NAO;448,96;S01E07 - The Best Policy.mp4;The.Best.Policy.S01E07.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E07 - The Best Policy.mp4
NAO;445,59;S02E17 - Bullet Bump.mp4;Bullet.Bump.S02E17.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E17 - Bullet Bump.mp4
NAO;439,85;S01E12 - Blinded.mp4;Blinded.S01E12.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E12 - Blinded.mp4
NAO;439,20;S01E11 - Undercover.mp4;Undercover.S01E11.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S01E11 - Undercover.mp4
NAO;435,15;S02E16 - Delinquent.mp4;Delinquent.S02E16.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S02E16 - Delinquent.mp4
NAO;392,11;S03E10 - Rebound.mp4;Rebound.S03E10.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E10 - Rebound.mp4
NAO;383,31;S03E12 - Gone.mp4;Gone.S03E12.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E12 - Gone.mp4
NAO;374,81;S03E09 - Funhouse.mp4;Funhouse.S03E09.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E09 - Funhouse.mp4
NAO;368,52;S03E06 - Beyond Belief.mp4;Beyond.Belief.S03E06.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E06 - Beyond Belief.mp4
NAO;363,45;S03E13 - Killer App.mp4;Killer.App.S03E13.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E13 - Killer App.mp4
NAO;360,18;S03E11 - Saved.mp4;Saved.S03E11.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E11 - Saved.mp4
NAO;352,90;S03E08 - Smoked.mp4;Smoked.S03E08.720p.H265.mp4;Lie to Me;\\192.168.0.99\Media\series\Lie to Me\S03E08 - Smoked.mp4
NAO;311,80;7.13 - Sisters at Heart.avi;7.E13.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.13 - Sisters at Heart.avi
NAO;299,04;4.18 - Once in a Vial.avi;4.E18.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.18 - Once in a Vial.avi
NAO;299,00;7.06 - Paul Revere Rides Again.avi;7.E06.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.06 - Paul Revere Rides Again.avi
NAO;298,98;4.16 - Humbug Not to Be Spoken Here.avi;4.E16.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.16 - Humbug Not to Be Spoken Here.avi
NAO;298,89;4.13 - The Solid Gold Mother-in-law.avi;4.E13.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.13 - The Solid Gold Mother-in-law.avi
NAO;298,88;4.22 - Prince of a Guy.avi;4.E22.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.22 - Prince of a Guy.avi
NAO;298,84;4.09 - Out of Sync, Out of Mind.avi;4.E09.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.09 - Out of Sync, Out of Mind.avi
NAO;298,84;7.07 - Samantha's Bad Day in Salem.avi;7.E07.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.07 - Samantha's Bad Day in Salem.avi
NAO;298,79;5.26 - Samantha Twitches for UNICEF.avi;5.E26.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.26 - Samantha Twitches for UNICEF.avi
NAO;298,78;7.22 - Darrin Goes Ape.avi;7.E22.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.22 - Darrin Goes Ape.avi
NAO;298,75;4.20 - If They Never Met.avi;4.E20.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.20 - If They Never Met.avi
NAO;298,73;7.20 - This Little Piggie.avi;7.E20.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.20 - This Little Piggie.avi
NAO;298,64;7.03 - The Salem Saga.avi;7.E03.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.03 - The Salem Saga.avi
NAO;298,63;7.19 - Samantha and the Troll.avi;7.E19.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.19 - Samantha and the Troll.avi
NAO;298,63;6.30 - Make Love Not Hate.avi;6.E30.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.30 - Make Love Not Hate.avi
NAO;298,62;7.09 - Samantha's Pet Warlock.avi;7.E09.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.09 - Samantha's Pet Warlock.avi
NAO;298,61;7.24 - Out of the Mouths of Babes.avi;7.E24.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.24 - Out of the Mouths of Babes.avi
NAO;298,61;6.10 - Daddy Comes to Visit.avi;6.E10.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.10 - Daddy Comes to Visit.avi
NAO;298,55;7.08 - Samantha's Old Salem Trip.avi;7.E08.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.08 - Samantha's Old Salem Trip.avi
NAO;298,54;7.18 - The House That Uncle Arthur Built.avi;7.E18.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.18 - The House That Uncle Arthur Built.avi
NAO;298,53;7.04 - Samantha's Hot Bedwarmer.avi;7.E04.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.04 - Samantha's Hot Bedwarmer.avi
NAO;298,53;7.28 - Samantha and the Antique Doll.avi;7.E28.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.28 - Samantha and the Antique Doll.avi
NAO;298,52;4.25 - To Twitch or Not to Twitch.avi;4.E25.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.25 - To Twitch or Not to Twitch.avi
NAO;298,52;7.17 - The Return of Darrin the Bold.avi;7.E17.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.17 - The Return of Darrin the Bold.avi
NAO;298,51;7.27 -Laugh, Clown, Laugh.avi;7.E27.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.27 -Laugh, Clown, Laugh.avi
NAO;298,49;4.21 - Hippie, Hippie, Hooray.avi;4.E21.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.21 - Hippie, Hippie, Hooray.avi
NAO;298,49;4.10 - That Was No Chick, That Was My Wife.avi;4.E10.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.10 - That Was No Chick, That Was My Wife.avi
NAO;298,47;7.15 - Mary, the Good Fairy.avi;7.E15.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.15 - Mary, the Good Fairy.avi
NAO;298,46;4.31 - The No-Harm Charm.avi;4.E31.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.31 - The No-Harm Charm.avi
NAO;298,46;5.06 - Mirror, Mirror, on the Wall.avi;5.E06.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.06 - Mirror, Mirror, on the Wall.avi
NAO;298,40;6.28 - Mona Sammy.avi;6.E28.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.28 - Mona Sammy.avi
NAO;298,37;7.21 - Mixed Doubles.avi;7.E21.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.21 - Mixed Doubles.avi
NAO;298,37;5.21 - Marriage Witch's Style.avi;5.E21.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.21 - Marriage Witch's Style.avi
NAO;298,36;7.16 - The Good Fairy Strikes Again.avi;7.E16.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.16 - The Good Fairy Strikes Again.avi
NAO;298,36;6.26 - A Chance on Love.avi;6.E26.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.26 - A Chance on Love.avi
NAO;298,35;7.05 - Darrin on a Pedestal.avi;7.E05.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.05 - Darrin on a Pedestal.avi
NAO;298,35;7.01 - To Go or Not to Go, That Is the Question.avi;7.E01.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.01 - To Go or Not to Go, That Is the Question.avi
NAO;298,35;5.25 - Samantha's Power Failure.avi;5.E25.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.25 - Samantha's Power Failure.avi
NAO;298,33;7.26 - Samantha's Magic Mirror.avi;7.E26.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.26 - Samantha's Magic Mirror.avi
NAO;298,32;6.16 - Samantha's Lost Weekend.avi;6.E16.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.16 - Samantha's Lost Weekend.avi
NAO;298,31;7.23 - Money Happy Returns.avi;7.E23.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.23 - Money Happy Returns.avi
NAO;298,31;6.24 - The Generation Zap.avi;6.E24.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.24 - The Generation Zap.avi
NAO;298,31;7.25 - Samantha's Psychic Slip [Legendado].avi;7.E25.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.25 - Samantha's Psychic Slip [Legendado].avi
NAO;298,30;4.11 - Allergic to Macedonian Dodo Birds.avi;4.E11.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.11 - Allergic to Macedonian Dodo Birds.avi
NAO;298,29;7.14 - The Mother-in-Law of the Year.avi;7.E14.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\avi\7.14 - The Mother-in-Law of the Year.avi
NAO;298,28;4.26 - Playmates.avi;4.E26.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.26 - Playmates.avi
NAO;298,26;4.23 - Mc Tavish.avi;4.E23.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.23 - Mc Tavish.avi
NAO;298,25;6.06 - Naming Samantha's New Baby.avi;6.E06.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.06 - Naming Samantha's New Baby.avi
NAO;298,25;6.19 - Tabitha's Very Own Samantha.avi;6.E19.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.19 - Tabitha's Very Own Samantha.avi
NAO;298,24;6.05 - And Something Makes Four.avi;6.E05.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\avi\6.05 - And Something Makes Four.avi
NAO;298,22;4.19 - Snob in the Grass.avi;4.E19.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.19 - Snob in the Grass.avi
NAO;298,22;4.05 - Cheap, Cheap!.avi;4.E05.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.05 - Cheap, Cheap!.avi
NAO;298,20;4.14 - My What Big Ears You Have.avi;4.E14.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\avi\4.14 - My What Big Ears You Have.avi
NAO;298,20;5.17 - One Touch of Midas.avi;5.E17.480p.H265.avi;avi;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\avi\5.17 - One Touch of Midas.avi
